ccgp_project_id,Sample,genus,species,likely_assignment,minicore_seq_id,Group,Kingdom,Phylum,Class,Order,Family
41-Reithrodontomys,MVZCCGP_Reit11-C02,Reithrodontomys,megalotis,NA,MVZCCGP_Reit11-C02,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit1-A01,Reithrodontomys,megalotis,NA,MVZCCGP_Reit1-A01,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit68-G08,Reithrodontomys,megalotis,NA,MVZCCGP_Reit68-G08,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit57-D07,Reithrodontomys,megalotis,NA,MVZCCGP_Reit57-D07,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit53-H06,Reithrodontomys,megalotis,NA,MVZCCGP_Reit53-H06,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit54-A07,Reithrodontomys,megalotis,NA,MVZCCGP_Reit54-A07,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit28-B04,Reithrodontomys,megalotis,NA,MVZCCGP_Reit28-B04,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit80-A10,Reithrodontomys,megalotis,NA,MVZCCGP_Reit80-A10,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit55-B07,Reithrodontomys,megalotis,NA,MVZCCGP_Reit55-B07,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit56-C07,Reithrodontomys,megalotis,NA,MVZCCGP_Reit56-C07,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit37-B05,Reithrodontomys,megalotis,NA,MVZCCGP_Reit37-B05,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit26-H03,Reithrodontomys,megalotis,NA,MVZCCGP_Reit26-H03,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit66-E08,Reithrodontomys,megalotis,NA,MVZCCGP_Reit66-E08,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit62-A08,Reithrodontomys,megalotis,NA,MVZCCGP_Reit62-A08,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit12-D02,Reithrodontomys,megalotis,NA,MVZCCGP_Reit12-D02,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit61-H07,Reithrodontomys,megalotis,NA,MVZCCGP_Reit61-H07,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit105-H12,Reithrodontomys,megalotis,NA,MVZCCGP_Reit105-H12,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit71-B09,Reithrodontomys,megalotis,NA,MVZCCGP_Reit71-B09,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit67-F08,Reithrodontomys,megalotis,NA,MVZCCGP_Reit67-F08,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit13-E02,Reithrodontomys,megalotis,NA,MVZCCGP_Reit13-E02,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit9-A02,Reithrodontomys,megalotis,NA,MVZCCGP_Reit9-A02,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit24-G03,Reithrodontomys,megalotis,NA,MVZCCGP_Reit24-G03,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit102-F12,Reithrodontomys,megalotis,NA,MVZCCGP_Reit102-F12,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit36-A05,Reithrodontomys,megalotis,NA,MVZCCGP_Reit36-A05,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit6-F01,Reithrodontomys,megalotis,NA,MVZCCGP_Reit6-F01,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit27-A04,Reithrodontomys,megalotis,NA,MVZCCGP_Reit27-A04,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit17-A03,Reithrodontomys,megalotis,NA,MVZCCGP_Reit17-A03,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit23-F03,Reithrodontomys,megalotis,NA,MVZCCGP_Reit23-F03,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit20-C03,Reithrodontomys,megalotis,NA,MVZCCGP_Reit20-C03,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit21-D03,Reithrodontomys,megalotis,NA,MVZCCGP_Reit21-D03,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit18-B03,Reithrodontomys,megalotis,NA,MVZCCGP_Reit18-B03,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit22-E03,Reithrodontomys,megalotis,NA,MVZCCGP_Reit22-E03,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit15-G02,Reithrodontomys,megalotis,NA,MVZCCGP_Reit15-G02,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit14-F02,Reithrodontomys,megalotis,NA,MVZCCGP_Reit14-F02,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit51-F06,Reithrodontomys,megalotis,NA,MVZCCGP_Reit51-F06,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit52-G06,Reithrodontomys,megalotis,K2,MVZCCGP_Reit52-G06,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit38-C05,Reithrodontomys,megalotis,K2,MVZCCGP_Reit38-C05,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit46-C06,Reithrodontomys,megalotis,K2,MVZCCGP_Reit46-C06,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit42-G05,Reithrodontomys,megalotis,K2,MVZCCGP_Reit42-G05,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit44-A06,Reithrodontomys,megalotis,K2,MVZCCGP_Reit44-A06,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit45-B06,Reithrodontomys,megalotis,K2,MVZCCGP_Reit45-B06,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit43-H05,Reithrodontomys,megalotis,K2,MVZCCGP_Reit43-H05,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit10-B02,Reithrodontomys,megalotis,K2,MVZCCGP_Reit10-B02,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit7-G01,Reithrodontomys,megalotis,K2,MVZCCGP_Reit7-G01,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit8-H01,Reithrodontomys,megalotis,K2,MVZCCGP_Reit8-H01,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit3-C01,Reithrodontomys,megalotis,K2,MVZCCGP_Reit3-C01,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit2-B01,Reithrodontomys,megalotis,K2,MVZCCGP_Reit2-B01,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit4-D01,Reithrodontomys,megalotis,K2,MVZCCGP_Reit4-D01,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit29-C04,Reithrodontomys,megalotis,NA,MVZCCGP_Reit29-C04,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit34-H04,Reithrodontomys,raviventris,NA,MVZCCGP_Reit34-H04,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit101-E12,Reithrodontomys,raviventris,NA,MVZCCGP_Reit101-E12,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit100-D12,Reithrodontomys,raviventris,NA,MVZCCGP_Reit100-D12,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit93-F11,Reithrodontomys,raviventris,NA,MVZCCGP_Reit93-F11,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit91-D11,Reithrodontomys,raviventris,NA,MVZCCGP_Reit91-D11,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit92-E11,Reithrodontomys,raviventris,K3,MVZCCGP_Reit92-E11,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit88-A11,Reithrodontomys,raviventris,K3,MVZCCGP_Reit88-A11,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit97-B12,Reithrodontomys,raviventris,K3,MVZCCGP_Reit97-B12,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit98-C12,Reithrodontomys,raviventris,K3,MVZCCGP_Reit98-C12,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit95-H11,Reithrodontomys,raviventris,K3,MVZCCGP_Reit95-H11,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit96-A12,Reithrodontomys,raviventris,K3,MVZCCGP_Reit96-A12,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit94-G11,Reithrodontomys,raviventris,K3,MVZCCGP_Reit94-G11,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit16-H02,Reithrodontomys,raviventris,K3,MVZCCGP_Reit16-H02,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit5-E01,Reithrodontomys,raviventris,K3,MVZCCGP_Reit5-E01,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit89-B11,Reithrodontomys,raviventris,K3,MVZCCGP_Reit89-B11,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit87-H10,Reithrodontomys,raviventris,K3,MVZCCGP_Reit87-H10,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit33-G04,Reithrodontomys,raviventris,K3,MVZCCGP_Reit33-G04,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit86-G10,Reithrodontomys,raviventris,K3,MVZCCGP_Reit86-G10,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit85-F10,Reithrodontomys,raviventris,K3,MVZCCGP_Reit85-F10,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit84-E10,Reithrodontomys,raviventris,K3,MVZCCGP_Reit84-E10,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit82-C10,Reithrodontomys,raviventris,K3,MVZCCGP_Reit82-C10,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit90-C11,Reithrodontomys,raviventris,K3,MVZCCGP_Reit90-C11,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Reithrodontomys,MVZCCGP_Reit83-D10,Reithrodontomys,raviventris,K3,MVZCCGP_Reit83-D10,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae
41-Sorex,MVZCCGP-Sor61_G07,Sorex,vagrans,K1,MVZCCGP-Sor61_G07,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor47_B06,Sorex,vagrans,K1,MVZCCGP-Sor47_B06,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor48_C06,Sorex,vagrans,K1,MVZCCGP-Sor48_C06,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor45_H05,Sorex,vagrans,K1,MVZCCGP-Sor45_H05,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor16_F02,Sorex,vagrans,K1,MVZCCGP-Sor16_F02,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor49_D06,Sorex,vagrans,K1,MVZCCGP-Sor49_D06,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor65_C08,Sorex,vagrans,K1,MVZCCGP-Sor65_C08,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor60_F07,Sorex,vagrans,K1,MVZCCGP-Sor60_F07,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor83_H09,Sorex,vagrans,K1,MVZCCGP-Sor83_H09,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor64_B08,Sorex,vagrans,K1,MVZCCGP-Sor64_B08,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor17_G02,Sorex,vagrans,K1,MVZCCGP-Sor17_G02,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor25_F03,Sorex,vagrans,K1,MVZCCGP-Sor25_F03,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor8_G01,Sorex,vagrans,K1,MVZCCGP-Sor8_G01,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor24_E03,Sorex,vagrans,K1,MVZCCGP-Sor24_E03,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor62_H07,Sorex,vagrans,K1,MVZCCGP-Sor62_H07,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor10_A02,Sorex,vagrans,K1,MVZCCGP-Sor10_A02,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor14_D02,Sorex,vagrans,K1,MVZCCGP-Sor14_D02,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor50_E06,Sorex,vagrans,K1,MVZCCGP-Sor50_E06,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor58_D07,Sorex,vagrans,K1,MVZCCGP-Sor58_D07,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor9_H01,Sorex,vagrans,K1,MVZCCGP-Sor9_H01,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor40_C05,Sorex,vagrans,K1,MVZCCGP-Sor40_C05,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor15_E02,Sorex,vagrans,K1,MVZCCGP-Sor15_E02,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor41_D05,Sorex,vagrans,K1,MVZCCGP-Sor41_D05,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor57_C07,Sorex,vagrans,K1,MVZCCGP-Sor57_C07,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor44_G05,Sorex,vagrans,K1,MVZCCGP-Sor44_G05,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor69_G08,Sorex,vagrans,K1,MVZCCGP-Sor69_G08,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor43_F05,Sorex,vagrans,K1,MVZCCGP-Sor43_F05,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor42_E05,Sorex,vagrans,K1,MVZCCGP-Sor42_E05,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor78_F09,Sorex,vagrans,K1,MVZCCGP-Sor78_F09,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor59_E07,Sorex,vagrans,K1,MVZCCGP-Sor59_E07,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor72_B09,Sorex,vagrans,K1,MVZCCGP-Sor72_B09,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor90_G10,Sorex,vagrans,K1,MVZCCGP-Sor90_G10,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor28_A04,Sorex,vagrans,K1,MVZCCGP-Sor28_A04,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor96_E11,Sorex,vagrans,K1,MVZCCGP-Sor96_E11,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor99_H11,Sorex,vagrans,K1,MVZCCGP-Sor99_H11,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor79_G09,Sorex,vagrans,K1,MVZCCGP-Sor79_G09,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor19_H02,Sorex,vagrans,K1,MVZCCGP-Sor19_H02,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor53_H06,Sorex,vagrans,K1,MVZCCGP-Sor53_H06,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor52_G06,Sorex,vagrans,K1,MVZCCGP-Sor52_G06,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor3_C01,Sorex,vagrans,K1,MVZCCGP-Sor3_C01,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor39_B05,Sorex,vagrans,K1,MVZCCGP-Sor39_B05,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor4_D01,Sorex,vagrans,K1,MVZCCGP-Sor4_D01,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor7_F01,Sorex,vagrans,K1,MVZCCGP-Sor7_F01,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor106_G12,Sorex,vagrans,K1,MVZCCGP-Sor106_G12,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor97_F11,Sorex,vagrans,K1,MVZCCGP-Sor97_F11,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor6_E01,Sorex,vagrans,K1,MVZCCGP-Sor6_E01,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor95_D11,Sorex,vagrans,K1,MVZCCGP-Sor95_D11,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor46_A06,Sorex,ornatus,K1,MVZCCGP-Sor46_A06,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor63_A08,Sorex,vagrans,K1,MVZCCGP-Sor63_A08,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor51_F06,Sorex,ornatus,K2,MVZCCGP-Sor51_F06,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor92_A11,Sorex,ornatus,K2,MVZCCGP-Sor92_A11,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor27_H03,Sorex,ornatus,K2,MVZCCGP-Sor27_H03,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor91_H10,Sorex,ornatus,K2,MVZCCGP-Sor91_H10,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor104_E12,Sorex,ornatus,K2,MVZCCGP-Sor104_E12,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor100_A12,Sorex,ornatus,K2,MVZCCGP-Sor100_A12,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor93_B11,Sorex,ornatus,K2,MVZCCGP-Sor93_B11,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor26_G03,Sorex,ornatus,K2,MVZCCGP-Sor26_G03,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor30_C04,Sorex,ornatus,K2,MVZCCGP-Sor30_C04,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor36_H04,Sorex,ornatus,K2,MVZCCGP-Sor36_H04,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor67_E08,Sorex,ornatus,K2,MVZCCGP-Sor67_E08,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor107_H12,Sorex,ornatus,K2,MVZCCGP-Sor107_H12,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor32_E04,Sorex,ornatus,K2,MVZCCGP-Sor32_E04,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor31_D04,Sorex,ornatus,K2,MVZCCGP-Sor31_D04,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor101_B12,Sorex,ornatus,K2,MVZCCGP-Sor101_B12,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor102_C12,Sorex,ornatus,K2,MVZCCGP-Sor102_C12,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor38_A05,Sorex,ornatus,K2,MVZCCGP-Sor38_A05,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor35_G04,Sorex,ornatus,K2,MVZCCGP-Sor35_G04,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor55_A07,Sorex,ornatus,K2,MVZCCGP-Sor55_A07,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor105_F12,Sorex,ornatus,K2,MVZCCGP-Sor105_F12,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor34_F04,Sorex,ornatus,K2,MVZCCGP-Sor34_F04,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor12_C02,Sorex,ornatus,K2,MVZCCGP-Sor12_C02,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor11_B02,Sorex,ornatus,K2,MVZCCGP-Sor11_B02,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor103_D12,Sorex,ornatus,K2,MVZCCGP-Sor103_D12,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor94_C11,Sorex,ornatus,K2,MVZCCGP-Sor94_C11,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor76_E09,Sorex,ornatus,K2,MVZCCGP-Sor76_E09,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor71_A09,Sorex,ornatus,K2,MVZCCGP-Sor71_A09,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor23_D03,Sorex,ornatus,K2,MVZCCGP-Sor23_D03,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor22_C03,Sorex,ornatus,K2,MVZCCGP-Sor22_C03,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor21_B03,Sorex,ornatus,K2,MVZCCGP-Sor21_B03,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor20_A03,Sorex,ornatus,K2,MVZCCGP-Sor20_A03,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor88_E10,Sorex,ornatus,K2,MVZCCGP-Sor88_E10,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
41-Sorex,MVZCCGP-Sor29_B04,Sorex,ornatus,K2,MVZCCGP-Sor29_B04,Mammals,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae
