ccgp_project_id	Sample	genus	species	Group	Kingdom	Phylum	Class	Order	Family	land_type
58-Elgaria	Elgmul_7690	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_Array109	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_ZEEV17	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ230920	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_Array104	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_7680	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_ARB02-243232-49	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_Array42	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142429	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ257120	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_AGC1156	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_AGC1155	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_AGC1158	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_AGC1157	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ227733	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_AGC1159	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ263635	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS241868	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS214887	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS214889	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142468	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ137539	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS241917	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS136890	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_TC4761	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS208514	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ150173	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS229090	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS241848	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ238560	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS208948	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_EMT076	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_YS013	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_KLW69	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_TC4307	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ269774	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS252939	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS247436	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS252942	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS224765	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS219611	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS206440	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS220919	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS208947	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS223936	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS220908	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS223541	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS208089	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS208964	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS247262	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CRF10	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_8630	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS238961	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ243351	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS220884	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS208683	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS235936	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ162061	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CASSP1-37	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS224870	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS224867	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS208825	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS134243	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS121999	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS121960	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS121944	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS122206	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS134307	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS134245	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_TC1852	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ230095	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ230950	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ243331	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ249120	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ249888	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS201252	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS202917	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS205216	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS205228	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS206368	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS206370	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS206460	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS209150	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS209924	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS212751	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS212986	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS219547	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS220770	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS223707	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS224774	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS227985	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS235794	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS236556	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS252977	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS255343	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS255344	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS259632	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142426	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142427	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142425	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS209201	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ162053	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ175287	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS235937	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS235901	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ191113	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ150172	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ162062	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ162059	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ137828	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS208852	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_CAS236169	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_MVZ162066	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142518	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142155	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142157	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgmul_HBS142156	Elgaria	multicarinata	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1163	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC2996	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1229	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1253	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1222	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC2063	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC1580	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1223	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1224	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1247	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1257	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_MVZ269776	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1230	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC2080	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1238	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC2985	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1245	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1258	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC2077	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC1577	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1251	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC2972	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_MVZ191076	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1267	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_TC2975	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Elgaria	Elgpan_AGC1162	Elgaria	panamintina	Reptiles	Animalia	Chordata	Reptilia	Squamata	Anguidae	terrestrial
58-Gambelia	Gamcop_JQR1635	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_JQR1711	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_JQR2347	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_JQR2682	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_SDF0393	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_SDF1036	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_SDF2438	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_JRO370	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_RWM1067	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_JQR1709	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_JQR2663	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamcop_JQR2645	Gambelia	copei	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_LK_11_29	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1724	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_DAW11_40	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_DAW11_24	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1879	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_MVZ250581	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1139	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1361	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1365	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1627	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1385	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_8647	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_LK_11_30	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_NEB13_2	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_MVZ250580	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_MVZ250579	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_DAW11_28	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_DAW11_29	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1137	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1142	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1145	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1452	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1644	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1716	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_8646	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1654	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1655	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1736	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1738	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1659	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1652	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1636	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamsil_JQR1649	Gambelia	sila	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamwis_JAM11877	Gambelia	wislizenii	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamwis_JQR2662	Gambelia	wislizenii	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamwis_JQR2711	Gambelia	wislizenii	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamwis_DAW389	Gambelia	wislizenii	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamwis_JQR2654	Gambelia	wislizenii	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamwis_RNF8291	Gambelia	wislizenii	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamwis_DW497	Gambelia	wislizenii	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
58-Gambelia	Gamwis_SDF2506	Gambelia	wislizenii	Reptiles	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	terrestrial
